contents,aug,contentsId,likecount,showTime,tv_name,uid,context,aug_context,label2,label7
这个网剧可比有的剧好多了,这部网络剧比其他剧好得多,2020/6/26 15:57,28,1091,10,1582537124,里面全是人啊千万别去；连续说谎终会破；小白船快要装不下了；里面几人在斗地主呢,里面挤满了人。别走；一连串的谎言最终会被打破；那艘白色的小船快要耗尽空间了；有多少人在和房东打架,1,4
你一跑我就追,你一跑我就追你,1975/1/18 6:29,9,2613,1,990128110,早晚被害死这个老头；这么多人；这是少年宫暑假活动人多；你一跑我就追,老人迟早会被杀的；这么多人；这是少年宫。有许多夏季活动；你一跑我就追你,1,1
局外人肯定是舅啊,外人一定是我叔叔,2020/6/25 0:20,2,1918,7,2486708762,就喜欢这任性的时长；两姐弟都是疯子；普的团队挺多人啊；走位我退,我喜欢这种任性的时间；兄弟姐妹都疯了；普的团队里充满了人；快走，我退后一步,1,2
报警了我们还玩什么,报警。我们还在玩什么,2020/6/24 13:10,46,389,1,1434140740,一个的谎话张口就来；把视频打个码呗；能回拨的；这大男孩演得很好就看着好气人,谎言一次一个；键入视频；可调用；大男孩表现得很好，所以看起来很生气,1,3
所以父母是最大的原罪,因此，父母是最大的原罪,2020/6/18 15:00,188,1044,2,1768356498,小朋友演技炸裂；遭了急火攻心了；代表他妹是他杀得；就是他不会报警的意思,孩子们的表演技巧爆发了；我赶时间；意思是他杀了他的妹妹；这意味着他不会报警,1,3
快使用双截棍,快速使用双棒,2020/6/26 12:34,99,2805,3,1235621657,龙吸水演得好；陈冠声是个好人；张国伟演技这么好呢；周杰伦你怎么不唱歌了,龙吸水很好；陈冠生是个好人；张国伟的演技太好了；周杰伦，你为什么不唱,1,2
估计这孩子开始喜欢佩服他了,我想这孩子开始喜欢和钦佩他了,2020/6/25 15:22,68,314,2,1576517287,我开始困了；他们是一路人；笛卡尔看蜘蛛发明的；他俩真是惺相惜,我越来越困了；他们是过路人；笛卡尔看到了蜘蛛的发明；他们真的很同情对方,1,3
何必计较这么多的啦,为什么要为这么多人操心,2020/6/25 4:18,4,1939,9,1567714844,真把普当女儿了这里；突然觉得有点温馨；张东升在炫耀自己的智商；都是缺愛的人,在这里，我真的像对待女儿一样对待她；我突然觉得有点暖和；张东生在炫耀他的智慧；缺乏爱的人,1,3
我有个同学叫李小慧,我有一个同学叫李晓辉,2020/7/15 16:00,0,631,10,1157946190,王立已经成老冰棍了；王立怕是已经被转移了吧；完了又误会了；无形中给升哥制造了不在场证明,王莉已经成了一个老冰棍；王丽：恐怕已经被转移了；结束了。还有另一个误解；无形中为盛哥制造了不在场证明,1,2
唉孩子的心都被撕碎了,唉，孩子的心被撕碎了,2020/6/24 2:26,29,2573,5,1568762208,这句话真的扎心；裤子都比儿子重要；他变冷静了；这个苍蝇演的好,这句话真的刺痛了我的心；裤子比我儿子更重要；他变得平静了；这只苍蝇做得很好,1,3
我小时候经常流鼻血,我小时候经常流鼻血,2020/6/19 0:46,41,1068,2,7.41E+14,晶真的有点任性了啊；那后妈也不是个好人；晶确实不至于死可这是意外啊；交友需谨慎不然也没这事,静真的有点任性；继母不是个好人；京肯定不会死，但那是一场意外；交朋友时要小心，否则不会发生,1,2
这剧的时长是随缘,这出戏的长度是随机的,2020/6/19 14:10,56,242,2,1567524656,每一集都很精彩；这个时常是被剪了吧；时长闹着玩的吗；时长太随意了,每一集都很精彩；这经常被剪掉；是为了好玩吗；持续时间太随意了,1,5
这部剧还有厨师,这个节目还有一位厨师,2020/6/26 14:12,0,2996,9,2489897280,学霸交友不慎倒霉；越大越明白世间并不是非黑即白；来自地狱深处的声音；严良是最善良最傻白甜的,学会欺负，不小心交朋友；你得到的越大，你就越明白世界不是黑的也不是白的；来自地狱深处的声音；颜亮是最善良、最愚蠢、最甜蜜的,1,5
这个学霸长得像高虎,这个学霸看起来像高虎,2020/6/19 10:23,25,1919,0,1272404720,这小女孩不简单啊；对着镜头一点不慌；小女孩就是最聪明的了；这货感觉心机好重啊,这个小女孩不容易；不要对镜头惊慌失措；小女孩是最聪明的；这个产品感觉很灵巧,1,5
这男孩太难演了,这个男孩太难演了,2020/6/19 23:05,140,2627,5,1106848802,拍的很细腻导演发鸡腿；表情反而轻松了彻底黑化了；他可是你亲生儿子；卖儿子你可真行,拍摄非常微妙。导演送来了鸡腿；表情放松，完全变黑了；他是你自己的儿子；你真的很擅长推销你的儿子,1,5
这眼袋绝了得是熬了多少,这个袋子太棒了。多久了,2020/6/26 2:10,4,846,11,1429247766,杀父仇人还能这样太不严谨了吧；你爸都被害死了你不去报仇；突然有点舍不得张东升了还；果然要把严良害死,对杀了他父亲的敌人来说，这样做太松懈了；你父亲被杀了。你不复仇吗；突然，张东生觉得有点舍不得，就把它还给了；果然，他想杀阎良,1,2
没有腋毛,没有腋毛,2020/6/24 21:25,151,2331,3,1790727113,有点搞笑；我竟然到笑点了；颜良长得有点像吕小布嘛；千里送人头礼轻情意重,有点好笑；我现在笑了；颜亮看起来有点像吕小步；送一个人到千里之外的礼物很轻，但感情却很重,1,2
这晶的妈也教不出好孩子,金的母亲不能教一个好孩子,2020/6/18 19:15,241,1252,2,1186182715,阿姨你头发白做了；连后妈都演得好；你比你爸高你就不是亲生的咯；太任性的后果,阿姨，你的头发是白的；连继母都玩得很好；如果你比你父亲高，你就不是你自己；过于任性的后果,1,3
好牛批这孩子演员也厉害,这个孩子也是个好演员,2020/6/20 1:05,310,599,9,1496461552,演技绝了；这母亲演的太真实了；反击从现在开始；这孩子以后绝对影帝级别,出色的演技；这位母亲的表演太真实了；反击现在开始了；这个孩子将来一定会成为最好的演员,1,4
钢笔后边有用,这支笔在后面很有用,2020/6/17 22:27,48,961,3,1258251810,块的吧这老板真坑；你俩有钱吗；你们钱哪来的；太贵了买不起,老板真是个傻瓜；你们两个有钱吗；你的钱是从哪里来的；太贵了，买不起,1,2
其实就是在放任她弟,事实上，她让她哥哥走了,2020/6/26 15:52,88,1678,7,1735575664,这是亲姐吗；这弟一看就是才放出来吧；这是暗示弟可以动手吧；觉得王瑶长得像白敬亭,这是你妹妹吗；我看到的时候就让他出来了；这是一个暗示，兄弟。你能做到；我觉得王瑶长得像白静婷,1,3
煲汤和不回家有啥关系啊,煮汤和不回家有什么关系,2020/6/23 22:27,81,624,7,1551263675,她要干嘛；后妈演技进步太大了；她弟早死了；有钱就是硬气,她想要什么；继母的演技进步太多了；她哥哥很久以前就去世了；钱是辛苦的工作,1,2
又递了一把刀,另一把刀,2020/6/18 23:21,63,1767,6,1154168220,这个笔好真实；要放火了我去；说者无意听者有心；你大爷还是你大爷,这支笔是真的；它将被点燃。我去；说话者没有意图，但听者有一颗心；你叔叔还是你叔叔,1,3
看到高分孩子肯定开心哦,孩子们看到高分一定很高兴,2020/6/24 20:07,10,1625,2,3.19E+14,才五楼有山那么高吗；张东升这也算事儿；看这个晚上都不敢去上厕所了；张东升最近心情很好,只有五楼。它有山那么高吗；张东生：那是一件大事；听着，我今晚不敢上厕所；张东生最近心情很好,1,1
太强了半边脸演技,太强了。半脸表演,2020/6/23 22:15,14,333,1,1473053619,秦昊演的绝了；严良放出了一个真正的恶魔；这里挂了也会来查；好自私啊,秦昊的表演非常出色；阎良释放了一个真正的恶魔；如果我挂断电话，我会检查一下；多么自私,1,4
这个剧很现实剧情很现实,这出戏很逼真，情节也很逼真,2020/6/28 11:35,10,3887,0,1558092035,压死骆驼的稻草；不爱了就放手没必要纠缠；不合适就不在一起了呗；来了死亡靠近了,压碎骆驼的稻草；如果你不爱，就放手吧。没有必要纠缠；如果不合适，我们就不能在一起；死亡来了,1,5
片尾是大火燃烧的声音吧,电影结尾处有火焰燃烧的声音吗,2020/6/21 11:14,59,2088,10,1490791742,这么多情况发生都没一个报警太不合情理；老陈疼的呲牙咧嘴的；普救弟有错吗憨批；全剧都是自以为是,发生这么多事情不报警是不合理的；老陈痛苦地笑了；韩丕，普九有什么问题吗；整出戏都是自以为是的,1,5
爸不容易已经悔改了,爸爸，这不容易。我已经后悔了,2020/6/23 13:49,19,2906,5,4.70E+14,苍蝇说明感情已经变质了；这演技根本不知道这句是真心还是假意的；这孩子太厉害了；我直呼内行,苍蝇表明感情已经恶化；这种演技不知道这句话是真是假；这孩子太厉害了；我称自己为专家,1,3
男人不错的有责任心,男人是好的，有责任感,2020/6/18 20:35,405,2342,4,1698211629,啊叔多好一人；妈我认；迷惑行为；但父爱不是随便找一个就行的,啊，叔叔，多好啊；妈妈，我认识；混淆行为；但做父亲不仅仅是找到一个,1,1
爷你耍我,是的，你在开玩笑,2020/6/24 13:41,70,1962,4,2014911313,小女孩演技可以跟杀手莱昂中的娜塔丽波特曼一比；普你在搞笑么；我好像知道我家在哪了；笑死我了,这个小女孩的演技可以与《杀手利昂》中的娜塔莉·波特曼相比；普：你在开玩笑吗；我似乎知道我的家在哪里；淹没在笑声中。,1,3
是想查他们的住处拿相机,找到他们住的地方，拿他们的相机,2020/6/24 12:36,30,1171,6,1484276678,这么多信息混杂在一起刑警也迷惑了；做手术必须用现金吗学霸；完美的剧；短时间内死了三位傻子都能看出问题,如此多的信息混杂在一起，刑事警察感到困惑；你必须用现金做手术吗，雪巴；完美的戏剧；三个在短时间内死去的傻瓜可以看到这个问题,1,1
乍一看还以为问的是普,乍一看，我以为是普,2020/6/25 13:49,154,291,7,1717286264,到底多高；特别的喜欢这个影帝啊；美女穿这么多不热吗；手机在哪充电呀,它有多高；我非常喜欢这部电影；漂亮女人穿这么多不是很热吗；我在哪里可以给手机充电,1,2
一分钟都不想让她多活,我不想让她再活下去了,2020/6/25 11:39,10,2713,4,7.90E+14,打她啊干嘛呢气死我了；求你了打她；两个女人要开始飙戏了；踹她一脚吧求你了,打她。为什么？我很生气；请打她；这两个女人即将开始一场变装秀；请踢她一脚,1,3
他不会再信他爸了,他不再信任他的父亲了,2020/6/20 19:03,166,2938,5,1673909705,最后就他一个人活着了；成熟长大了不把喜怒表现在脸上；数学老师教的好；孩子太聪明了,最后，他是唯一活着的人；当你长大了，不要在脸上露出你的愤怒；数学老师教得很好；这孩子太聪明了,1,2
这集好段,这一集很好,2020/6/28 21:20,0,2225,2,1501621200,坚持到这的小伙伴们你们好；憨看到这了吗；怎么一下子就没有声音了；存活认证,你好，这里的孩子们；韩，你看到了吗；为什么突然没有声音；生存证明,1,4
直接宾馆啊好刺激,直达酒店吗？太激动人心了,2020/6/25 14:28,125,1140,3,4.43E+14,帐篷顶起来的真实；这么直接不先吃个饭吗；生活需要些许刺激；太直接了吧捂脸,帐篷的现实；你不先吃饭吗；生活需要一些刺激；这太直接了。遮住你的脸,1,1
老师不找问题的根本,教师没有找到问题的根源,2020/6/19 22:11,93,1438,0,2514167890,谁都有问题就孩子没问题；这妈厉害不错；感觉这家长说得没错啊；老师好温柔,每个人都有问题，只有孩子；这位母亲太棒了；我觉得这位家长是对的；老师很温柔,1,2
秃头的一般都很厉害,秃头的人通常很坏,2020/6/24 23:07,52,780,8,1431528263,张老师在教他怎么一下捅死一个人；笑死我了这是真补刀；这剧人好脆；昊哥明杀暗杀都行啊,张先生正在教他如何刺死一个人；我笑得要死。这是一把真正的修补刀；这出戏太精彩了；郝国明：杀还是暗杀,1,1
搞得我好紧张,这让我很紧张,2020/6/23 11:59,19,1946,3,6.58E+14,刘雨昕在我旁边呢；刀准备好了；黄明昊保护我；太精彩了我天,刘玉新在我旁边；刀准备好了；黄明豪，保护我；太棒了！哦，天哪,1,3
罪魁祸首就是她妈,罪魁祸首是她的母亲,2020/6/24 15:59,23,2595,4,1228440870,人身攻击精神攻击；王瑶怎么不去死啊；玩瑶的没有好东西；你马上就死了,人身攻击、精神攻击；王瑶为什么没死；打姚明的人没有什么好的；你会死的,1,3
又做头发了,头发又做了,2020/6/24 21:59,123,1630,7,1687859012,这个发型不错；不是一家人不进一家门；都聪明就是不用在正地方；娶了个混的姐,这个发型很好；这并不是说一个家庭不住在同一所房子里；他们很聪明，但他们不必在正确的地方；娶了个私生子妹妹,1,1
下集见各位,下一集再见,2020/7/5 8:48,0,2377,10,3.66E+14,他儿子没罪哈绝了；他爸都知道所以才让他重新开始；我觉得这个彩蛋就是唬人的随便你怎么理解；这到底是因为觉得儿子发现录音笔还是觉得怀疑儿子了,他的儿子是无辜的；他父亲知道，所以我让他重新开始；我认为这个鸡蛋只是虚张声势，不管你怎么想；是因为你认为你儿子找到了录音笔，还是因为你怀疑你儿子,2,7
莫名的有点温馨呢,莫名的温暖,2020/6/27 9:03,4,1520,9,1586455871,这是杀了他们一家四口；这样多好啊看哭了；张老师房子真多；来了温馨的一家,这要杀死他们四个人；太好了。看，我在哭；张老师有那么多房子；来了一个温暖的家庭,1,1
全部串起来了,这一切都是紧张的,2020/6/19 15:48,73,1334,8,1151123161,妈在抖演得真是太好了；叶队很帅；这俩组个家庭吧；和第一集趾高气扬差别好大,妈妈在发抖。太好了；叶队很帅；让我们组成一个家庭；这与《傲慢》的第一集有很大的不同,1,2
这人就是祸害虽然演技不错,这个人是个灾难，尽管他的演技很好,2020/6/19 22:17,80,1483,4,1598860958,没什么朋友不代表没朋友；你们两个别霍人家了；和我做朋友我让你考第一；这叫可爱这是祸害吧哥见普死懂不懂,你没有朋友并不意味着你没有朋友；你们两个已经成为有钱人了；和我交朋友，我会让你考试赢的；很可爱。这是一场灾难，不是吗,1,6
李梦演技真好,李蒙的演技很好,2020/6/18 20:52,15,545,4,1481759393,这背心质量真好；后妈打孩子了；活该你闺女死；王瑶这个样子有点厉害了,这件背心质量很好；继母打了孩子；你应该让你女儿死；王瑶看起来有点凶,1,4
三天之内杀了你骨灰都给你扬喽,我会在三天内杀了你。我会把我的骨灰给你,2020/6/24 6:34,52,471,7,2274676531,这伙计动了杀心了；这是贾玲；一个月两万四也太猛了；新华书店,这家伙有一颗杀人的心；这是贾玲；一个月两万四千美元太厉害了；新华书店,1,3
没偷没抢实属正常,不偷不抢是正常的,2020/6/22 16:50,24,2771,4,1670402619,惊不惊喜意不意外；从一开始就不该瞒着他啊；真得对王瑶喜欢不上来了；杀敌一千自损八百,感到惊讶吗？感觉没有防备？；你不应该从一开始就瞒着他；我真的不喜欢王瑶；杀死1000个敌人，损失800,1,1
她是被推下去的不是自己掉下去的,她被推倒了，不是她自己,2020/6/25 21:19,3,794,2,1742368612,这是第二名的爸吧；感觉严良才是最单纯的；三女你有肚子了；这小肚子很真实,这是第二个父亲，对吗；我觉得颜良才是最简单的；三女儿，你有胃；这个小肚子是真的,1,2
论原生家庭的重要性,论原始家庭的重要性,2020/6/21 16:47,36,1131,5,5077763304,单亲母亲真的很不容易；唉单亲妈太不容易；这样公开对人伤害不大吗；太冲动了有必要用广播说吗,做一个单身母亲真的不容易；唉，做一个单身母亲并不容易；这么公开是不是有害；太激进了。有必要广播吗,1,3
普懂事的让人心疼,普：理智是痛苦的,2020/6/23 19:51,68,1022,2,1284511991,这个小女孩真不错比我强；孙笑川推下去的；女孩心机重啊；似乎这三个严良是最单纯的,这个小女孩真的很好，比我好；孙小川把它推倒了；这个女孩很聪明；看来这三个燕梁是最简单的,1,3
这包不错什么牌子,这个包很好。它是什么牌子的,2020/6/23 22:47,7,1393,7,2293969187,钱一到手我就跑路嘻；这些孩子怎么这么大胆；这导演厉害了细节到位；这是要防止他们逃出来吧,我一拿到钱就逃跑了。嘻；这些孩子怎么敢这么大胆；导演真棒，细节都符合标准；这是为了防止他们逃跑,1,2
会不会找到关于他爸的东西,他会发现他父亲的任何情况吗,2020/6/26 14:25,3,1855,4,1625661121,家也不打大呀；不要攻击演员都是孩子；这口哨真响；妮可真可爱,家也不大；不要攻击演员。他们都是孩子；这口哨真响；妮可真可爱,1,2
发现彩蛋的厉害了,我发现彩蛋真是太棒了,2020/7/7 16:08,0,2339,10,6.49E+14,早知道了但是只有一个儿子；不是的这巴掌是因为他决定包庇儿子对女儿心怀悔恨；其实是爱他儿子的；爸真的好,我知道，但我只有一个儿子；不，这一巴掌是因为他决定保护他的儿子，为他的女儿后悔；事实上，他爱他的儿子；爸爸，真的很好,1,4
智商感人解开不香吗,智商令人感动。解决它不是很甜蜜吗,2020/6/25 20:13,137,1240,10,1395193395,头脑简单四肢发达的蠢货；先解开啊看得急死了；不先解开怎么打得过；这太不合理了,头脑简单的四条腿白痴；先解开它。我很焦虑；如果你不先解开它，你怎么能打败它；这是不合理的,1,2
好老师不一定是好人,好老师不一定是好人,2020/6/24 8:03,24,687,6,4.84E+14,张东升嘴角抽搐了一下绝了；这个逐渐消失的笑容演技真好；空手来的这也太逗了；这俩人一起呆住了,张东生的嘴抽动了一下；这逐渐消失的微笑太好了；真有趣，你空手而来；两个人僵在一起,1,2
天呐这时长太棒了,天哪！真漂亮,2020/6/18 19:22,54,34,0,1395153718,这是电影吧一集好长哦；看时长感觉就是好剧；一个小时一集吗；感觉是一部好剧,这是一部电影，不是吗？这是一个很长的插曲；看了很长一段时间，感觉像是一出好戏；一小时，一集；感觉像是一出好戏,1,4
这多好的男人呀,多好的人啊,2020/7/1 22:07,8,2326,4,1231877599,问一下孩子的意见呗；压力大还要谈人家没心情；这个叔挺好的啊；穿了衣服比不穿衣服帅,询问孩子的意见；当人们不得不在巨大的压力下说话时，他们没有心情；这位叔叔很好；穿衣服比不穿衣服更帅,1,1
胆子真肥太不现实了,你真勇敢。这是不现实的,2020/7/8 8:09,0,1967,1,2397149322,这铃声都变得瘆人了；这孩子都好聪明；输得精光；严良肯定要威胁他拿钱,钟声变得可怕了；孩子们真聪明；失去一切；阎良一定要威胁他要拿钱,1,3
这女人真聪明呀,这个女人多聪明啊,2020/6/19 17:54,77,2472,4,1344262645,出大问题；瞒什么啊晕了；啊被套路了；很有心计啊,大问题；你在隐瞒什么？我头晕；啊，这是例行公事；你很狡猾,1,1
这巴掌也太不走心了吧,这一巴掌太粗心了，不是吗,2020/6/21 11:17,31,276,1,1318217103,不想打可以不打；你倒是用劲啊；说巴掌轻的偶像剧看多了；摸脸呢这巴掌打的,如果你不想玩，你可以停止玩；你在努力工作；我看过太多偶像剧了；触摸你的脸。这是一记耳光,1,3
这是高手,这是一位大师,2020/6/21 13:50,39,1148,1,3.56E+14,感觉他很高兴；一左一右天生配一脸呀；这下离不了；这招好啊一箭双雕,我觉得他很高兴；一左一右天生一张脸；我现在不能走；这是一个好的举动。一箭双雕,1,1
这继母的女儿吗,这是继母的女儿吗,2020/6/18 20:53,9,2741,1,5.26E+14,我突然好害怕掉下来人；肤色是化妆的吗；白裙子掉下来了；我就说这小女孩不简单,我突然害怕跌倒的人；肤色是化妆的吗；白裙子掉了下来；我说，这个小女孩不容易,1,3
六万说三万的看剧不认真,6万人说3万人不认真看这部剧,2020/6/19 8:08,171,1935,6,2399728219,万都这么厚了；被偷家了；这么多都有万了；这才三万吗,万都好厚啊；偷回家；他们有成千上万；那只是三万元吗,2,7
原来是找到更好的了,我找到了一个更好的,2020/6/21 0:31,65,940,5,1357463926,就知道有新人了；怎么还拿个最绿的；哎这就是男人现实呀；这段感情就如橘子酸,我知道有新的人；为什么选择最绿色的；唉，这是男人的现实；这种关系就像橘子酸,1,2
这是要放火吧,这是为了放火，不是吗,2020/6/25 9:05,4,1082,7,1453918051,我还有机会吗；说实话所有人都是因为她死的；我就想说谁欺负米粒；别折腾了有人帮你,我还有机会吗；老实说，每个人都因为她而死；我只想说谁欺负了米粒；别胡闹了。有人会帮助你的,1,2
难不成接着无证之罪,难不难？然后是没有证据的犯罪,2020/6/20 2:46,64,1879,11,1282039735,这是嘲讽吗这么多命案；镜头重放一遍；刚是童话回到现实了；长大后长得和张老师一样,这是嘲弄吗？这么多谋杀案；重放摄像机；这只是一个回到现实的童话；当我长大后，我看起来像张老师,1,2
这个雨声好真实,雨的声音是如此真实,2020/7/7 13:35,5,1459,8,1292136640,这个暑假不放也罢；张东升发育太快了；可以好几天不做作业了；这个孩子嘴唇都白了,让我们不要离开这个暑假；张东生长得太快了；我有好几天不能做作业了；这孩子的嘴唇是白色的,1,5
老陈的火眼金睛老厉害了,老陈的金眼睛越来越差了,2020/6/21 21:23,21,326,7,1568857777,被老陈圈粉善良朴实；让俺老孙瞧一瞧；总觉得老陈会挂了；善良的人好倒霉,他被老陈称赞为善良和朴实；让我们看看；我一直认为老陈会死；好人不走运,1,1
他估计也是孤儿院长大的,他可能在孤儿院长大,2020/6/21 21:54,85,1650,9,1262152433,我怎么听普叫赵叔；小鸡要被骗了；你以为升哥是好人那你就错了；憨好多啊这就信了,我怎么能听到普叫我赵叔叔；小鸡会被骗的；你认为盛哥是个好人，那你就错了；韩：好多了。我相信,1,3
三万块这么多吗导演,三万元，主任,2020/6/30 12:59,72,1929,6,1497168188,哇塞剧组真有钱；这钱藏的有点随便啊；这不止三万吧；得玩脱了吧,哇，船员真有钱；这笔钱有点随便藏起来了；那是三万多，不是吗；你必须把它摘下来,1,5
相信背叛那个,相信背叛,2020/6/19 16:08,23,2255,5,1170647328,他两个变成知己就有意思了；长大后这娃就成了他；这老师和学生有共同话题了；精神导师上线了,如果他和我成为知心朋友，那将很有趣；当他长大后，这个婴儿就成了他；老师和学生有一个共同的话题；精神导师在线,1,2
没必要了小朱同学不需要你了,这是不必要的。朱先生不再需要你了,2020/6/20 15:17,31,2872,5,1702460430,这爸根本斗不过孩子哈；不你没机会了死男人；可他不在相信你了讽刺；年纪大了咬不动冰了,父亲根本不能和孩子打架；不，你没有机会，死人；但他不再相信你了，讽刺；我太老了，不能吃冰了,1,1
要暴露了,它将被曝光,2020/6/19 1:52,271,1682,9,1494293637,两个鸡骨头一个狐狸骨头；眼睛好大啊；我只是想把你们一网打尽；可能还有哮喘盲猜都有,两块鸡骨头和一块狐狸骨头；多大的眼睛啊；我只想抓住你们；也许是哮喘，瞎猜,1,3
怎么没有字幕了,为什么没有字幕,2020/7/2 18:44,0,1695,1,1698920694,年少的友情都比较真；严良为啥对普这么好；这小哥洗干净脸看着还挺别致；里面的三位小演员的演技绝对棒,年轻人的友谊更真实；为什么阎良对蒲这么好；弟弟洗了脸，看上去很时髦；剧中三个小演员的演技绝对出色,1,5
为什么到最后你还是说谎呢,你最后为什么撒谎,2020/6/29 22:52,4,2176,11,2539594366,结尾表述的太多；坐等这部剧获大奖了；赞电影的感觉制作精良；这才是人听的歌,结尾的语句太多；等待这部戏赢得大奖；我喜欢这部电影的感觉。它做得很好；这是人们听的歌,1,3
所以是严良带不懂事的孩子出来,所以，是阎良把这个无知的孩子带出来的,2020/6/29 12:10,3,456,10,1016080553,这个警官有些小帅啊；严良就是太单纯太义气；严良和普为什么关系那么好啊；严良只是不聪明真没多善良吧,这位警官很帅；颜亮太单纯了，太忠诚了；为什么严亮和浦有这么好的关系；严亮只是不聪明。他真的很善良吗,1,3
你弟被王昭君冻住了,你哥哥被王昭君冻住了,2020/6/24 22:02,174,1422,8,2459388850,你弟已经坐小白船了；你弟死透了；弟被张索隆三刀流了；你弟已经去爬山了,你哥哥已经乘了一艘白色的小船；你哥哥死了；我哥哥被张锁龙捅了三刀；你哥哥去远足了,1,2
这个暑假太长了,这个暑假太长了,2020/6/23 16:51,43,1502,8,1324513322,老张下把杀谁啊；确实很期待第二季；这两声叹气真的好真实；说来说去还是不该去爬山,老张，你要杀谁；我真的很期待第二季；这两个叹息是真的；毕竟，我们不应该爬山,1,2
高考可也太逗了,高考太有趣了,2020/7/14 19:33,0,3772,0,1293886008,情节来了；哎呀懂事的让人心疼；普真可爱小朋友的心好纯；阳好乖啊演技也真好,情节来了；唉，理智是痛苦的；普是如此可爱。孩子们的心是如此纯洁；杨很好，他的演技也很好,1,1
这首歌绝了,这首歌太棒了,2020/6/21 1:27,51,2892,9,2079327471,谢娜凑什么热闹；这个谢娜出来干嘛呢；都送到嘴边了哎；人都是立体的没有绝对的坏人也没有绝对的好人,谢娜在干什么；谢娜在这里干什么；都在你的嘴唇上，嗯；人是三维的。没有绝对的坏人，也没有绝对的好人,1,4
周杰伦演的不错,周杰伦演奏得很好,2020/6/25 20:12,91,495,11,1753926272,所有事情都是他搞出来的；黄国伦演的好；现在的孩子胆大的太多了；仨孩子没一个省油的灯,他什么都做了；黄国伦表现出色；现在的孩子太大胆了；三个孩子都没有节能灯,2,7
颜良以后要多出来演戏哦,阎亮将来会做得更多,2020/6/21 11:44,9,1494,1,1640644212,我天严良太好了叭；这仨孩子太瘦了；哇小女孩演的真好；因为小女孩对他好呀,天哪，燕亮，太棒了，巴；这三个孩子太瘦了；哇，小女孩演得真不错；因为小女孩对他很好,1,4
这个弟只活了一集,这位兄弟只活了一集,2020/6/23 22:05,214,922,8,8.19E+14,记一次难忘的暑假；这个暑假有点忙；这灯光晃的眼睛疼；一闪看的眼睛疼,记得一个难忘的暑假吗；今年夏天我有点忙；光线使我眼睛疼痛；当我看着他们时，我的眼睛疼痛,1,2
本来和朱都没有关系的啊,这与朱无关,2020/6/26 11:08,24,446,10,2255156246,朱才不简单好吗别急着下定论；你俩不来找他本来会有个很好的暑假生活；说严良善良的是认真的；是你先来找人家帮忙的好吗,朱：这不容易，好吗？不要急于下结论；如果你不去找他，你的暑假会过得很愉快；说严良是善良的是严肃的；你是先来寻求帮助的，好吗,1,2
我孩子是万年老,我的孩子有一万岁了,2020/7/3 15:37,3,595,7,1236644312,来发疯了；回家生孩子吧趁还年轻；我一直觉得爸很真实；给啊瑶倒一杯卡布奇诺,来吧，疯了；趁你还年轻，回家生个孩子吧；我一直认为爸爸是真的；给阿约倒杯卡布奇诺,1,2
他没机会赖我喽,他没有机会依靠我,2020/6/26 14:07,84,244,6,1762815292,欣早已经死了这句话细思极恐；这个女孩子感觉不简单；我好可爱啊；花钱看舒服了,辛早死了。当我仔细思考这句话时，我很害怕；这个女孩觉得不容易；我太可爱了；花钱很舒服,1,3
聪明机灵不等于心机好吗,聪明并不意味着聪明，好吗,2020/6/25 1:05,55,1797,7,2462215213,真的好可爱的孩子；老陈这个咬嘴唇绝了；明天见不到了；秃然出现,多么可爱的孩子；老陈，你咬你的嘴唇；明天见；秃顶,1,1
普长得像文琪,蒲看起来像文琦,2020/6/18 8:30,121,4403,0,2291684303,小女孩演的太成熟了；她也太淡定了吧；一推还两个；拍的真清楚,这个小女孩太成熟了；她太冷静了，不是吗；一推二；很清楚,1,5
熊孩子要遭殃了,熊男孩会受苦的,2020/6/21 0:56,8,2206,1,1298998935,小心你全家；我看你是想爬山；带你去山顶；小子你在玩火,小心你的家人；我想你想爬山；我带你去山顶；孩子，你在玩火吗,1,3
他太渴望有朋友了吧,他渴望有朋友，不是吗,2020/6/17 20:24,288,4234,0,1797866394,这部剧配乐太棒了；好感动他唯二的两个朋友；我靠这段太棒了；对朋友的渴望,这出戏的乐谱很精彩；他仅有的两个朋友让我很感动；妈的，这个太棒了；渴望朋友,1,3
歌单听也很好听,歌曲列表也非常令人愉快,2020/6/23 22:12,1,2051,7,8.25E+14,导演音乐品味挺高的啊；怎么这么多的司机；我以为每集都有彩蛋；发现这剧没有下集预告啊,导演对音乐很有鉴赏力；为什么有这么多司机；我以为每一集都有鸡蛋；我发现这出戏的下一集没有预演,1,4
普真实的其实是被院长性侵了,普：事实上，我被院长性侵了,2020/6/25 22:26,62,1975,11,2274192791,因为你他爸一家都死了；爹都搭进去了；做你朋友有点费爹；两个影帝就当看电影了,因为你，他父亲的家人死了；爸爸，我们都进去了；做你的朋友有点贵；这两位电影明星将去看电影,1,2
想起一件事他们的钱呢,记住一件事：他们的钱呢,2020/6/19 0:57,130,975,11,1449803336,这个眼神有被吓到；你已经洗不干净了；这青色调配上这一眼绝了；长大后就是下一个张老师,这个表情很吓人；你不能洗它；这青色和这只眼睛很相配；当我长大后，我将成为下一位张老师,1,1
